$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,000157.00,A,2257.88753,N,11354.50843,E,12.731,307.64,071217,,,A*54
$GPRMC,000158.00,A,2257.89004,N,11354.50531,E,13.523,308.57,071217,,,A*58
$GPRMC,000159.00,A,2257.89264,N,11354.50189,E,14.448,307.84,071217,,,A*50
$GPRMC,000200.00,A,2257.89641,N,11354.49725,E,17.385,308.32,071217,,,A*53
$GPRMC,000201.00,A,2257.90026,N,11354.49255,E,18.844,310.39,071217,,,A*54
$GPRMC,000202.00,A,2257.90323,N,11354.48832,E,18.259,309.58,071217,,,A*52
$GPRMC,000203.00,A,2257.90688,N,11354.48370,E,19.065,309.38,071217,,,A*50
$GPRMC,000204.00,A,2257.91039,N,11354.47944,E,19.140,309.56,071217,,,A*56
$GPRMC,000205.00,A,2257.91374,N,11354.47488,E,19.236,308.92,071217,,,A*5B
$GPRMC,000206.00,A,2257.91778,N,11354.47041,E,20.172,310.33,071217,,,A*5A
$GPRMC,000207.00,A,2257.92162,N,11354.46527,E,21.490,309.07,071217,,,A*56
$GPRMC,000208.00,A,2257.92570,N,11354.45944,E,23.234,308.45,071217,,,A*59
$GPRMC,000209.00,A,2257.92952,N,11354.45398,E,22.471,308.62,071217,,,A*5C
$GPRMC,000210.00,A,2257.93321,N,11354.44895,E,21.498,309.03,071217,,,A*5E
$GPRMC,000211.00,A,2257.93677,N,11354.44432,E,20.098,309.70,071217,,,A*59
$GPRMC,000212.00,A,2257.94035,N,11354.43993,E,19.174,310.54,071217,,,A*5B
$GPRMC,000213.00,A,2257.94366,N,11354.43567,E,18.512,309.55,071217,,,A*54
$GPRMC,000214.00,A,2257.94682,N,11354.43116,E,18.907,307.03,071217,,,A*5B
$GPRMC,000215.00,A,2257.95002,N,11354.42647,E,19.302,306.44,071217,,,A*5B
$GPRMC,000216.00,A,2257.95322,N,11354.42199,E,18.519,307.94,071217,,,A*5C
$GPRMC,000217.00,A,2257.95618,N,11354.41791,E,17.265,308.93,071217,,,A*57
$GPRMC,000218.00,A,2257.95920,N,11354.41413,E,16.743,311.18,071217,,,A*5E
$GPRMC,000219.00,A,2257.96169,N,11354.41106,E,14.208,311.87,071217,,,A*56
$GPRMC,000220.00,A,2257.96380,N,11354.40825,E,12.143,311.38,071217,,,A*5E
$GPRMC,000221.00,A,2257.96575,N,11354.40587,E,10.500,311.80,071217,,,A*54
$GPRMC,000222.00,A,2257.96710,N,11354.40417,E,7.825,311.98,071217,,,A*6B
$GPRMC,000223.00,A,2257.96819,N,11354.40292,E,5.607,312.31,071217,,,A*6B
$GPRMC,000224.00,A,2257.96904,N,11354.40201,E,4.107,312.43,071217,,,A*68
$GPRMC,000225.00,A,2257.96962,N,11354.40136,E,3.006,312.01,071217,,,A*6F
$GPRMC,000226.00,A,2257.97005,N,11354.40085,E,2.298,312.87,071217,,,A*66
$GPRMC,000227.00,A,2257.97036,N,11354.40042,E,1.940,311.33,071217,,,A*6D
$GPRMC,000228.00,A,2257.97078,N,11354.39995,E,2.070,312.44,071217,,,A*6F
$GPRMC,000229.00,A,2257.97108,N,11354.39959,E,1.452,313.27,071217,,,A*6B
$GPRMC,000230.00,A,2257.97109,N,11354.39953,E,0.201,,071217,,,A*73
$GPRMC,000231.00,A,2257.97108,N,11354.39951,E,0.048,,071217,,,A*7E
$GPRMC,000232.00,A,2257.97111,N,11354.39949,E,0.093,,071217,,,A*7A
$GPRMC,000233.00,A,2257.97111,N,11354.39945,E,0.062,,071217,,,A*79
$GPRMC,000234.00,A,2257.97114,N,11354.39946,E,0.031,,071217,,,A*7E
$GPRMC,000235.00,A,2257.97117,N,11354.39949,E,0.108,,071217,,,A*78
$GPRMC,000236.00,A,2257.97121,N,11354.39950,E,0.030,,071217,,,A*7C
$GPRMC,000237.00,A,2257.97125,N,11354.39953,E,0.107,,071217,,,A*7F
$GPRMC,000238.00,A,2257.97127,N,11354.39956,E,0.042,,071217,,,A*77
$GPRMC,000239.00,A,2257.97128,N,11354.39960,E,0.042,,071217,,,A*7C
$GPRMC,000240.00,A,2257.97126,N,11354.39961,E,0.138,,071217,,,A*71
$GPRMC,000241.00,A,2257.97122,N,11354.39962,E,0.113,,071217,,,A*7E
$GPRMC,000242.00,A,2257.97124,N,11354.39964,E,0.027,,071217,,,A*7B
$GPRMC,000243.00,A,2257.97124,N,11354.39965,E,0.017,,071217,,,A*78
$GPRMC,000244.00,A,2257.97123,N,11354.39968,E,0.054,,071217,,,A*72
$GPRMC,000245.00,A,2257.97122,N,11354.39971,E,0.014,,071217,,,A*7E
$GPRMC,000246.00,A,2257.97120,N,11354.39973,E,0.128,,071217,,,A*73
$GPRMC,000247.00,A,2257.97117,N,11354.39975,E,0.060,,071217,,,A*7D
$GPRMC,000248.00,A,2257.97114,N,11354.39977,E,0.009,,071217,,,A*7C
$GPRMC,000249.00,A,2257.97113,N,11354.39977,E,0.053,,071217,,,A*75
$GPRMC,000250.00,A,2257.97112,N,11354.39978,E,0.131,,071217,,,A*76
$GPRMC,000251.00,A,2257.97107,N,11354.39979,E,0.050,,071217,,,A*74
$GPRMC,000252.00,A,2257.97111,N,11354.39972,E,0.452,,071217,,,A*7D
$GPRMC,000253.00,A,2257.97139,N,11354.39944,E,1.529,312.11,071217,,,A*61
$GPRMC,000254.00,A,2257.97202,N,11354.39868,E,3.624,309.28,071217,,,A*6E
$GPRMC,000255.00,A,2257.97311,N,11354.39729,E,6.117,308.84,071217,,,A*63
$GPRMC,000256.00,A,2257.97467,N,11354.39537,E,8.650,309.39,071217,,,A*66
$GPRMC,000257.00,A,2257.97661,N,11354.39304,E,10.604,310.29,071217,,,A*54
$GPRMC,000258.00,A,2257.97878,N,11354.39046,E,11.647,311.23,071217,,,A*55
$GPRMC,000259.00,A,2257.98137,N,11354.38744,E,13.705,311.53,071217,,,A*5F
$GPRMC,000300.00,A,2257.98390,N,11354.38436,E,13.619,311.56,071217,,,A*52
$GPRMC,000301.00,A,2257.98633,N,11354.38122,E,13.552,310.48,071217,,,A*5D
$GPRMC,000302.00,A,2257.98912,N,11354.37792,E,14.768,311.22,071217,,,A*51
$GPRMC,000303.00,A,2257.99172,N,11354.37468,E,14.104,311.57,071217,,,A*57
$GPRMC,000304.00,A,2257.99427,N,11354.37160,E,13.504,311.93,071217,,,A*53
$GPRMC,000305.00,A,2257.99670,N,11354.36852,E,13.405,310.82,071217,,,A*5A
$GPRMC,000306.00,A,2257.99839,N,11354.36560,E,11.325,305.77,071217,,,A*5F
$GPRMC,000307.00,A,2257.99969,N,11354.36287,E,10.043,299.79,071217,,,A*5C
$GPRMC,000308.00,A,2258.00050,N,11354.35996,E,10.038,290.83,071217,,,A*57
$GPRMC,000309.00,A,2258.00060,N,11354.35680,E,10.435,277.25,071217,,,A*51
$GPRMC,000310.00,A,2257.99948,N,11354.35346,E,11.114,254.58,071217,,,A*56
$GPRMC,000311.00,A,2257.99726,N,11354.35085,E,11.341,230.15,071217,,,A*54
$GPRMC,000312.00,A,2257.99459,N,11354.34823,E,13.147,222.28,071217,,,A*52
$GPRMC,000313.00,A,2257.99126,N,11354.34518,E,15.785,220.84,071217,,,A*51
$GPRMC,000314.00,A,2257.98757,N,11354.34183,E,17.147,219.62,071217,,,A*59
$GPRMC,000315.00,A,2257.98400,N,11354.33852,E,16.826,220.51,071217,,,A*5E
$GPRMC,000316.00,A,2257.98057,N,11354.33527,E,16.326,221.18,071217,,,A*53
$GPRMC,000317.00,A,2257.97725,N,11354.33209,E,15.922,221.42,071217,,,A*56
$GPRMC,000318.00,A,2257.97374,N,11354.32886,E,16.655,220.31,071217,,,A*5C
$GPRMC,000319.00,A,2257.97000,N,11354.32551,E,17.401,219.56,071217,,,A*53
$GPRMC,000320.00,A,2257.96614,N,11354.32197,E,18.208,220.39,071217,,,A*56
$GPRMC,000321.00,A,2257.96233,N,11354.31821,E,18.648,222.02,071217,,,A*5B
$GPRMC,000322.00,A,2257.95863,N,11354.31458,E,17.822,221.70,071217,,,A*5D
$GPRMC,000323.00,A,2257.95520,N,11354.31116,E,16.636,221.96,071217,,,A*5B
$GPRMC,000324.00,A,2257.95202,N,11354.30800,E,15.549,221.67,071217,,,A*52
$GPRMC,000325.00,A,2257.94898,N,11354.30501,E,14.694,221.57,071217,,,A*56
$GPRMC,000326.00,A,2257.94582,N,11354.30211,E,14.875,220.28,071217,,,A*5D
$GPRMC,000327.00,A,2257.94260,N,11354.29904,E,15.437,220.97,071217,,,A*5F
$GPRMC,000328.00,A,2257.93940,N,11354.29596,E,15.413,221.43,071217,,,A*57
$GPRMC,000329.00,A,2257.93627,N,11354.29296,E,15.015,221.35,071217,,,A*5C
$GPRMC,000330.00,A,2257.93326,N,11354.29005,E,14.559,221.37,071217,,,A*56
$GPRMC,000331.00,A,2257.93020,N,11354.28707,E,14.891,221.69,071217,,,A*54
$GPRMC,000332.00,A,2257.92714,N,11354.28412,E,14.803,221.87,071217,,,A*5A
$GPRMC,000333.00,A,2257.92403,N,11354.28117,E,14.831,221.45,071217,,,A*51
$GPRMC,000334.00,A,2257.92079,N,11354.27810,E,15.469,221.49,071217,,,A*52
$GPRMC,000335.00,A,2257.91744,N,11354.27490,E,16.128,221.59,071217,,,A*5F
$GPRMC,000336.00,A,2257.91415,N,11354.27179,E,15.727,220.95,071217,,,A*52
$GPRMC,000337.00,A,2257.91103,N,11354.26882,E,14.888,220.79,071217,,,A*54
$GPRMC,000338.00,A,2257.90819,N,11354.26602,E,13.790,221.59,071217,,,A*5C
$GPRMC,000339.00,A,2257.90545,N,11354.26339,E,12.832,221.29,071217,,,A*55
$GPRMC,000340.00,A,2257.90283,N,11354.26086,E,12.371,221.42,071217,,,A*50
$GPRMC,000341.00,A,2257.90024,N,11354.25825,E,12.601,221.29,071217,,,A*53
$GPRMC,000342.00,A,2257.89766,N,11354.25574,E,12.541,221.51,071217,,,A*58
$GPRMC,000343.00,A,2257.89488,N,11354.25310,E,13.665,221.20,071217,,,A*5C
$GPRMC,000344.00,A,2257.89182,N,11354.25018,E,14.949,221.22,071217,,,A*5B
$GPRMC,000345.00,A,2257.88843,N,11354.24694,E,16.375,221.40,071217,,,A*5F
$GPRMC,000346.00,A,2257.88494,N,11354.24342,E,17.482,221.69,071217,,,A*51
$GPRMC,000347.00,A,2257.88126,N,11354.23975,E,18.144,222.88,071217,,,A*59
$GPRMC,000348.00,A,2257.87767,N,11354.23614,E,17.460,222.59,071217,,,A*52
$GPRMC,000349.00,A,2257.87406,N,11354.23260,E,17.631,221.62,071217,,,A*5D
$GPRMC,000350.00,A,2257.87032,N,11354.22904,E,17.912,221.17,071217,,,A*52
$GPRMC,000351.00,A,2257.86656,N,11354.22541,E,18.076,221.71,071217,,,A*5F
$GPRMC,000352.00,A,2257.86283,N,11354.22175,E,18.158,221.24,071217,,,A*5E
$GPRMC,000353.00,A,2257.85903,N,11354.21824,E,17.564,220.99,071217,,,A*52
$GPRMC,000354.00,A,2257.85560,N,11354.21491,E,16.095,221.29,071217,,,A*5E
$GPRMC,000355.00,A,2257.85245,N,11354.21191,E,14.716,221.74,071217,,,A*5C
$GPRMC,000356.00,A,2257.84959,N,11354.20919,E,13.341,221.05,071217,,,A*56
$GPRMC,000357.00,A,2257.84700,N,11354.20675,E,11.950,220.90,071217,,,A*55
$GPRMC,000358.00,A,2257.84474,N,11354.20458,E,10.547,221.34,071217,,,A*53
$GPRMC,000359.00,A,2257.84267,N,11354.20261,E,9.582,221.22,071217,,,A*6C
$GPRMC,000400.00,A,2257.84076,N,11354.20075,E,9.042,222.14,071217,,,A*6D
$GPRMC,000401.00,A,2257.83871,N,11354.19877,E,10.161,221.69,071217,,,A*55
$GPRMC,000402.00,A,2257.83661,N,11354.19669,E,10.394,222.26,071217,,,A*58
$GPRMC,000403.00,A,2257.83452,N,11354.19466,E,9.974,222.04,071217,,,A*6A
$GPRMC,000404.00,A,2257.83240,N,11354.19268,E,9.802,221.37,071217,,,A*63
$GPRMC,000405.00,A,2257.83055,N,11354.19099,E,8.918,221.48,071217,,,A*6B
$GPRMC,000406.00,A,2257.82883,N,11354.18934,E,7.685,221.53,071217,,,A*6B
$GPRMC,000407.00,A,2257.82748,N,11354.18804,E,6.395,221.50,071217,,,A*66
$GPRMC,000408.00,A,2257.82636,N,11354.18703,E,4.620,221.09,071217,,,A*6C
$GPRMC,000409.00,A,2257.82544,N,11354.18617,E,4.210,220.77,071217,,,A*60
$GPRMC,000410.00,A,2257.82450,N,11354.18515,E,4.958,221.96,071217,,,A*64
$GPRMC,000411.00,A,2257.82325,N,11354.18406,E,6.091,220.12,071217,,,A*60
$GPRMC,000412.00,A,2257.82190,N,11354.18272,E,6.779,221.71,071217,,,A*6F
$GPRMC,000413.00,A,2257.82034,N,11354.18125,E,7.710,221.25,071217,,,A*6F
$GPRMC,000414.00,A,2257.81876,N,11354.17973,E,7.437,221.99,071217,,,A*60
$GPRMC,000415.00,A,2257.81711,N,11354.17811,E,8.319,221.16,071217,,,A*69
$GPRMC,000416.00,A,2257.81543,N,11354.17660,E,7.566,221.24,071217,,,A*67
$GPRMC,000417.00,A,2257.81422,N,11354.17538,E,5.278,220.48,071217,,,A*6F
$GPRMC,000418.00,A,2257.81331,N,11354.17456,E,3.854,220.22,071217,,,A*62
$GPRMC,000419.00,A,2257.81265,N,11354.17396,E,2.879,221.09,071217,,,A*6E
$GPRMC,000420.00,A,2257.81234,N,11354.17363,E,1.044,220.18,071217,,,A*6E
$GPRMC,000421.00,A,2257.81231,N,11354.17356,E,0.056,,071217,,,A*79
$GPRMC,000422.00,A,2257.81231,N,11354.17354,E,0.058,,071217,,,A*76
$GPRMC,000423.00,A,2257.81238,N,11354.17349,E,0.019,,071217,,,A*77
$GPRMC,000424.00,A,2257.81239,N,11354.17340,E,0.391,,071217,,,A*7B
$GPRMC,000425.00,A,2257.81235,N,11354.17328,E,0.630,,071217,,,A*76
$GPRMC,000426.00,A,2257.81229,N,11354.17322,E,0.064,,071217,,,A*75
$GPRMC,000427.00,A,2257.81232,N,11354.17320,E,0.059,,071217,,,A*72
$GPRMC,000428.00,A,2257.81231,N,11354.17318,E,0.018,,071217,,,A*70
$GPRMC,000429.00,A,2257.81230,N,11354.17316,E,0.044,,071217,,,A*77
$GPRMC,000430.00,A,2257.81230,N,11354.17312,E,0.034,,071217,,,A*7C
$GPRMC,000431.00,A,2257.81232,N,11354.17307,E,0.051,,071217,,,A*78
$GPRMC,000432.00,A,2257.81232,N,11354.17304,E,0.044,,071217,,,A*7C
$GPRMC,000433.00,A,2257.81231,N,11354.17300,E,0.075,,071217,,,A*78
$GPRMC,000434.00,A,2257.81219,N,11354.17287,E,0.871,,071217,,,A*77
$GPRMC,000435.00,A,2257.81181,N,11354.17255,E,2.250,219.51,071217,,,A*60
$GPRMC,000436.00,A,2257.81129,N,11354.17210,E,2.554,218.94,071217,,,A*6B
$GPRMC,000437.00,A,2257.81076,N,11354.17152,E,2.766,221.40,071217,,,A*64
$GPRMC,000438.00,A,2257.81015,N,11354.17094,E,2.992,221.76,071217,,,A*65
$GPRMC,000439.00,A,2257.80951,N,11354.17031,E,3.117,221.84,071217,,,A*6A
$GPRMC,000440.00,A,2257.80895,N,11354.16968,E,2.676,223.40,071217,,,A*62
$GPRMC,000441.00,A,2257.80867,N,11354.16931,E,1.081,224.27,071217,,,A*69
$GPRMC,000442.00,A,2257.80856,N,11354.16924,E,0.087,,071217,,,A*74
$GPRMC,000443.00,A,2257.80857,N,11354.16922,E,0.174,,071217,,,A*7F
$GPRMC,000444.00,A,2257.80859,N,11354.16923,E,0.048,,071217,,,A*79
$GPRMC,000445.00,A,2257.80870,N,11354.16919,E,0.591,,071217,,,A*7B
$GPRMC,000446.00,A,2257.80875,N,11354.16915,E,0.355,,071217,,,A*7F
$GPRMC,000447.00,A,2257.80881,N,11354.16914,E,0.124,,071217,,,A*70
$GPRMC,000448.00,A,2257.80887,N,11354.16915,E,0.430,,071217,,,A*78
$GPRMC,000449.00,A,2257.80893,N,11354.16913,E,0.101,,071217,,,A*7D
$GPRMC,000450.00,A,2257.80891,N,11354.16918,E,0.017,,071217,,,A*7A
$GPRMC,000451.00,A,2257.80891,N,11354.16919,E,0.064,,071217,,,A*7E
$GPRMC,000452.00,A,2257.80890,N,11354.16920,E,0.003,,071217,,,A*77
$GPRMC,000453.00,A,2257.80890,N,11354.16922,E,0.048,,071217,,,A*7B
$GPRMC,000454.00,A,2257.80890,N,11354.16925,E,0.122,,071217,,,A*76
$GPRMC,000455.00,A,2257.80890,N,11354.16929,E,0.058,,071217,,,A*77
$GPRMC,000456.00,A,2257.80892,N,11354.16933,E,0.122,,071217,,,A*71
$GPRMC,000457.00,A,2257.80894,N,11354.16934,E,0.047,,071217,,,A*73
$GPRMC,000458.00,A,2257.80897,N,11354.16939,E,0.047,,071217,,,A*72
$GPRMC,000459.00,A,2257.80898,N,11354.16942,E,0.052,,071217,,,A*74
$GPRMC,000500.00,A,2257.80896,N,11354.16945,E,0.139,,071217,,,A*7C
$GPRMC,000501.00,A,2257.80897,N,11354.16947,E,0.190,,071217,,,A*7D
$GPRMC,000502.00,A,2257.80893,N,11354.16946,E,0.193,,071217,,,A*78,20171207_080457_346.JPG
$GPRMC,000503.00,A,2257.80875,N,11354.16935,E,0.854,,071217,,,A*77
$GPRMC,000504.00,A,2257.80814,N,11354.16901,E,2.398,218.38,071217,,,A*67,20171207_080459_347.JPG
$GPRMC,000505.00,A,2257.80745,N,11354.16829,E,3.868,222.34,071217,,,A*66
$GPRMC,000506.00,A,2257.80647,N,11354.16734,E,4.937,221.43,071217,,,A*6A,20171207_080500_348.JPG
$GPRMC,000507.00,A,2257.80518,N,11354.16616,E,6.231,222.09,071217,,,A*61
$GPRMC,000508.00,A,2257.80368,N,11354.16473,E,7.268,222.54,071217,,,A*6B
$GPRMC,000509.00,A,2257.80210,N,11354.16318,E,7.678,222.38,071217,,,A*61
$GPRMC,000510.00,A,2257.80051,N,11354.16158,E,7.824,221.89,071217,,,A*66
$GPRMC,000511.00,A,2257.79889,N,11354.16000,E,7.851,222.07,071217,,,A*67
$GPRMC,000512.00,A,2257.79702,N,11354.15817,E,9.227,223.04,071217,,,A*62
$GPRMC,000513.00,A,2257.79496,N,11354.15629,E,9.678,221.59,071217,,,A*6A
$GPRMC,000514.00,A,2257.79301,N,11354.15448,E,8.980,220.98,071217,,,A*64
$GPRMC,000515.00,A,2257.79120,N,11354.15278,E,8.384,220.96,071217,,,A*61
$GPRMC,000516.00,A,2257.78953,N,11354.15118,E,7.766,221.26,071217,,,A*67
$GPRMC,000517.00,A,2257.78796,N,11354.14976,E,6.982,221.10,071217,,,A*60
$GPRMC,000518.00,A,2257.78676,N,11354.14866,E,5.042,221.28,071217,,,A*6D
$GPRMC,000519.00,A,2257.78573,N,11354.14774,E,4.567,220.68,071217,,,A*60
$GPRMC,000520.00,A,2257.78487,N,11354.14692,E,4.044,220.49,071217,,,A*6E
$GPRMC,000521.00,A,2257.78421,N,11354.14638,E,2.471,219.55,071217,,,A*60
$GPRMC,000522.00,A,2257.78371,N,11354.14589,E,2.367,219.00,071217,,,A*68
$GPRMC,000523.00,A,2257.78325,N,11354.14548,E,1.793,219.41,071217,,,A*6C
$GPRMC,000524.00,A,2257.78294,N,11354.14518,E,1.000,,071217,,,A*79
$GPRMC,000525.00,A,2257.78281,N,11354.14508,E,0.316,,071217,,,A*78
$GPRMC,000526.00,A,2257.78257,N,11354.14496,E,1.084,,071217,,,A*7F
$GPRMC,000527.00,A,2257.78260,N,11354.14483,E,0.252,,071217,,,A*76
$GPRMC,000529.00,A,2257.78241,N,11354.14470,E,0.182,,071217,,,A*79
$GPRMC,000530.00,A,2257.78232,N,11354.14471,E,0.244,,071217,,,A*7D
$GPRMC,000531.00,A,2257.78230,N,11354.14476,E,0.125,,071217,,,A*7D
$GPRMC,000532.00,A,2257.78234,N,11354.14476,E,0.103,,071217,,,A*7E
$GPRMC,000533.00,A,2257.78243,N,11354.14476,E,0.110,,071217,,,A*7D
$GPRMC,000534.00,A,2257.78242,N,11354.14471,E,0.039,,071217,,,A*76
$GPRMC,000535.00,A,2257.78245,N,11354.14473,E,0.116,,071217,,,A*7E
$GPRMC,000536.00,A,2257.78253,N,11354.14469,E,0.063,,071217,,,A*72
$GPRMC,000537.00,A,2257.78256,N,11354.14472,E,0.049,,071217,,,A*74
$GPRMC,000538.00,A,2257.78260,N,11354.14472,E,0.022,,071217,,,A*73
$GPRMC,000539.00,A,2257.78262,N,11354.14468,E,0.077,,071217,,,A*7B
$GPRMC,000540.00,A,2257.78261,N,11354.14464,E,0.037,,071217,,,A*7E
$GPRMC,000541.00,A,2257.78260,N,11354.14463,E,0.071,,071217,,,A*7B
$GPRMC,000542.00,A,2257.78260,N,11354.14462,E,0.054,,071217,,,A*7E
$GPRMC,000543.00,A,2257.78259,N,11354.14461,E,0.059,,071217,,,A*7B
$GPRMC,000544.00,A,2257.78255,N,11354.14461,E,0.022,,071217,,,A*7C
$GPRMC,000545.00,A,2257.78253,N,11354.14460,E,0.024,,071217,,,A*7C
$GPRMC,000546.00,A,2257.78251,N,11354.14460,E,0.084,,071217,,,A*77
$GPRMC,000547.00,A,2257.78249,N,11354.14459,E,0.051,,071217,,,A*7D
$GPRMC,000548.00,A,2257.78245,N,11354.14457,E,0.063,,071217,,,A*71
$GPRMC,000549.00,A,2257.78240,N,11354.14454,E,0.086,,071217,,,A*7D
$GPRMC,000550.00,A,2257.78236,N,11354.14450,E,0.086,,071217,,,A*70
$GPRMC,000551.00,A,2257.78229,N,11354.14450,E,0.065,,071217,,,A*72
$GPRMC,000552.00,A,2257.78227,N,11354.14449,E,0.067,,071217,,,A*75
$GPRMC,000553.00,A,2257.78222,N,11354.14451,E,0.083,,071217,,,A*72
$GPRMC,000554.00,A,2257.78220,N,11354.14449,E,0.037,,071217,,,A*71
$GPRMC,000555.00,A,2257.78214,N,11354.14451,E,0.002,,071217,,,A*78
$GPRMC,000556.00,A,2257.78210,N,11354.14449,E,0.050,,071217,,,A*71
$GPRMC,000557.00,A,2257.78207,N,11354.14450,E,0.070,,071217,,,A*7C
$GPRMC,000558.00,A,2257.78203,N,11354.14453,E,0.095,,071217,,,A*7F
